ID,ageCategoryWeight,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
4,6988.5
5,17608.555555555555
7,7341.5
9,12163.25
11,13732.666666666666
15,14672.6
16,12761.333333333334
18,7207.5
22,7717.0
23,7303.0
31,6555.0
32,7816.0
37,8686.5
41,9162.0
45,12241.333333333334
46,8864.0
50,6667.5
51,9787.5
53,11586.5
55,5087.0
57,7610.5
63,13601.0
64,7009.0
66,11135.6
67,11810.0
68,12415.166666666666
70,11458.25
74,11394.333333333334
94,13319.857142857143
98,13021.6
105,9425.333333333334
107,9659.0
110,8692.0
112,8154.5
123,10699.2
132,9290.5
133,9138.5
134,7244.0
135,7993.5
137,8234.0
138,11161.0
141,14829.5
142,6204.0
144,10935.0
145,12801.25
151,12612.2
154,9011.0
158,12505.0
163,15069.42857142857
165,11393.0
168,8561.5
169,6540.5
170,11543.0
177,10212.6
178,5397.0
180,17251.25
193,7671.0
196,10846.0
198,7886.0
202,6489.5
205,10450.0
212,5418.5
214,12644.4
221,12215.5
226,6569.0
234,7011.0
248,8922.6
252,13722.833333333334
253,7581.0
264,7818.5
271,10460.666666666666
278,6684.5
280,7756.0
287,8910.0
289,8752.5
291,9478.0
292,12202.5
295,6739.5
306,8638.0
308,7987.5
314,11768.0
315,6326.0
320,14692.75
322,12297.4
323,9292.333333333334
324,9582.5
326,16681.166666666668
328,11854.0
341,12391.666666666666
346,12208.666666666666
351,9084.25
352,9483.4
354,7190.0
356,13507.333333333334
367,16369.75
374,6831.0
375,8489.0
378,14169.333333333334
380,10880.333333333334
383,6837.0
384,12372.333333333334
387,10968.0
395,7985.5
397,10164.333333333334
410,10531.666666666666
412,15788.4
419,13822.083333333334
421,9641.6
423,6459.5
426,6834.0
428,7788.0
431,6397.5
436,18339.555555555555
438,9026.5
448,6299.5
461,10778.0
462,14950.666666666666
469,13783.555555555555
473,9832.0
476,8910.5
479,12814.333333333334
480,8653.0
481,10654.333333333334
482,13726.0
483,10880.666666666666
490,13241.833333333334
491,10853.333333333334
493,7024.0
494,8074.5
495,9005.6
497,12232.0
499,7568.0
501,8456.5
504,13984.142857142857
521,6870.5
523,5785.5
524,10302.0
526,7770.0
528,5892.0
538,16278.142857142857
543,7593.5
544,10285.5
548,12966.4
550,5472.0
555,12386.2
559,12512.0
561,10179.5
562,5954.0
566,6642.5
574,9083.0
579,10780.666666666666
581,11326.75
583,10587.333333333334
588,8889.5
589,7338.0
592,6260.5
594,9267.333333333334
601,7497.0
603,8578.0
607,9228.0
608,10778.0
610,10519.5
612,10891.333333333334
624,12959.75
627,8076.0
634,6110.0
635,10745.076923076924
638,10038.0
644,8972.0
657,5211.0
658,6335.0
659,11029.5
660,6996.5
661,9588.666666666666
663,10529.25
664,12324.0
668,6457.5
670,14186.333333333334
680,7382.5
682,7297.0
692,8431.5
693,7721.5
697,13934.0
700,16791.6
701,11339.4
703,11005.0
704,13930.6
708,16662.666666666668
714,7949.5
720,9569.0
721,5801.0
724,11601.0
729,10142.333333333334
740,6965.5
749,8885.0
752,6205.0
759,9658.5
762,13665.8
765,10890.5
769,10281.166666666666
770,6007.0
772,8615.5
773,7956.0
774,7240.5
776,8963.0
779,8913.0
786,8460.0
789,15084.857142857143
796,7266.0
797,11150.666666666666
801,7628.0
804,7929.666666666667
805,11819.0
808,13950.0
813,9399.0
819,14300.2
820,11105.333333333334
833,8678.666666666666
834,11149.5
837,10019.333333333334
846,5365.5
847,10917.666666666666
850,17126.5
855,7560.0
857,9889.0
861,15029.5
870,10612.0
877,7841.0
886,15665.3
887,8750.0
891,7897.0
904,10231.666666666666
909,10382.75
913,9623.0
918,9421.333333333334
922,12050.0
928,9405.0
936,8278.0
937,8677.75
938,6558.0
942,10409.666666666666
945,13297.5
951,13373.5
955,9113.6
957,9663.333333333334
959,6407.0
963,18747.4
971,8085.5
981,11677.0
985,14751.25
986,10639.0
996,8275.333333333334
1000,10362.333333333334
1013,10415.333333333334
1015,7630.0
1025,8717.5
1026,9659.0
1031,8790.0
1034,10614.5
1038,16696.4
1042,8101.5
1049,12780.666666666666
1053,11190.0
1057,15205.833333333334
1058,8799.0
1059,11014.666666666666
1061,13510.666666666666
1062,9798.0
1063,17997.222222222223
1065,9577.5
1066,7963.0
1067,14268.0
1071,14102.0
1072,8251.0
1080,8268.333333333334
1081,10305.5
1082,5993.5
1084,9656.5
1089,9536.0
1093,12957.75
1096,9423.0
1101,9532.333333333334
1106,14893.625
1107,9390.0
1108,7582.5
1114,13343.0
1116,6660.5
1118,13494.25
1120,7564.5
1121,10081.0
1125,9281.0
1131,10229.333333333334
1136,13004.166666666666
1142,6445.0
1144,6361.5
1146,8093.5
1148,14487.833333333334
1150,9817.5
1158,8279.5
1165,7804.0
1167,10771.333333333334
1173,10142.333333333334
1175,9297.0
1183,6902.5
1186,13763.285714285714
1187,9135.333333333334
1190,12231.0
1191,8889.5
1196,14778.166666666666
1201,7979.0
1220,7530.0
1224,12390.75
1233,7138.0
1235,5819.0
1243,11869.666666666666
1245,10294.5
1246,10724.5
1249,7046.5
1250,11606.75
1252,11731.333333333334
1256,13779.0
1257,9767.5
1272,7841.0
1284,7325.0
1286,9960.666666666666
1287,8742.5
1289,9778.333333333334
1290,8020.0
1292,10352.5
1293,7776.5
1297,18958.333333333332
1298,10991.875
1307,11948.25
1315,12353.666666666666
1319,7177.0
1320,9663.75
1333,8359.5
1337,8773.0
1353,6911.5
1354,7663.0
1355,6941.0
1356,6982.0
1364,9832.0
1367,8796.5
1377,8325.5
1380,8168.0
1382,12823.0
1383,9424.5
1385,12647.625
1389,11718.333333333334
1392,11485.0
1394,6103.0
1396,8468.0
1398,10299.5
1400,7413.0
1404,9048.0
1408,17220.2
1415,11676.666666666666
1423,9402.0
1429,7083.0
1432,7218.5
1434,7942.5
1440,7535.5
1444,14669.1
1448,8486.0
1449,11942.25
1452,6890.0
1453,12720.2
1454,13278.666666666666
1457,7648.0
1463,8866.0
1468,10517.333333333334
1472,12358.333333333334
1473,7130.5
1474,11756.0
1482,11629.5
1483,7163.0
1489,8448.5
1490,11724.0
1493,6362.5
1495,6772.5
1498,13986.333333333334
1503,8972.0
1505,7272.5
1511,8306.5
1515,18131.7
1518,13165.833333333334
1521,13197.142857142857
1525,9325.5
1536,12618.333333333334
1538,16698.2
1544,9960.5
1548,7922.5
1551,7092.5
1553,8522.0
1570,6483.0
1574,7355.5
1589,9558.666666666666
1592,10302.5
1593,8302.5
1599,7274.0
1604,9315.5
1606,9728.333333333334
1609,9821.0
1612,12904.333333333334
1613,7118.0
1623,14543.0
1626,8316.5
1632,8414.5
1635,10672.666666666666
1637,11431.0
1640,16210.538461538461
1643,12857.384615384615
1645,13443.0
1647,11363.0
1651,9609.5
1659,12136.0
1661,5530.0
1663,11568.0
1665,14731.4
1669,13990.666666666666
1677,8619.0
1678,6309.0
1699,6767.0
1700,6405.5
1702,12350.333333333334
1703,13365.0
1716,9113.333333333334
1719,9587.5
1725,11381.666666666666
1728,14702.25
1741,12126.666666666666
1759,13958.111111111111
1763,8546.5
1772,8646.0
1779,5843.0
1785,12214.57142857143
1788,8627.0
1791,10175.5
1792,8271.5
1800,10918.833333333334
1814,8092.0
1820,7411.5
1829,10099.666666666666
1832,12512.0
1837,7903.0
1840,8293.5
1843,9830.333333333334
1844,11196.5
1854,8450.5
1855,8643.5
1858,5299.0
1862,13074.666666666666
1865,11115.0
1867,11892.333333333334
1871,12611.333333333334
1873,12956.0
1881,9893.5
1886,6982.0
1887,10715.5
1894,7772.5
1895,6616.5
1901,7878.0
1902,8562.0
1903,13845.545454545454
1908,8777.0
1912,16834.2
1916,8976.5
1917,6237.5
1918,9390.0
1922,6930.5
1925,8973.0
1930,10462.5
1947,9401.0
1948,12439.333333333334
1949,6909.5
1952,12076.666666666666
1953,8060.5
1954,12067.0
1959,10248.666666666666
1960,7995.5
1971,7745.5
1976,8038.0
1977,6456.5
1978,8443.0
1987,9999.5
2001,12964.461538461539
2012,7166.5
2014,8045.0
2015,10224.0
2027,10305.5
2028,6835.0
2031,14869.0
2034,17411.923076923078
2036,9476.25
2043,7252.5
2049,8277.0
2053,8599.0
2060,13332.333333333334
2071,10893.0
2075,8751.333333333334
2076,6011.0
2090,13887.5
2092,9517.333333333334
2097,10543.0
2098,13207.0
2101,8030.5
2108,8603.0
2112,7043.5
2114,7138.0
2117,7170.0
2124,7387.5
2128,6794.0
2130,6119.5
2132,6158.0
2134,9827.0
2138,10298.666666666666
2143,6181.5
2145,6963.0
2147,8665.0
2153,7410.0
2154,7750.5
2158,11573.5
2160,6826.5
2161,10572.5
2168,10204.0
2169,13902.461538461539
2172,8097.5
2174,14505.333333333334
2176,11541.5
2182,8570.0
2185,8010.0
2189,13827.666666666666
2191,11883.4
2194,11970.5
2197,8701.5
2203,9815.0
2204,9330.0
2208,5724.0
2211,16952.4
2213,8549.0
2215,8038.0
2216,9567.0
2220,12798.666666666666
2225,13291.0
2226,9102.333333333334
2230,10152.0
2233,11476.75
2235,11061.0
2239,12759.0
2243,11440.75
2247,12285.25
2250,7881.5
2253,6816.5
2256,8343.0
2262,13360.57142857143
2263,8819.0
2264,10023.5
2265,9931.75
2267,8450.0
2272,11487.6
2281,7245.5
2284,12864.5
2289,10227.0
2290,7459.0
2295,12987.0
2315,10043.0
2319,13779.0
2321,12708.75
2322,12318.666666666666
2332,7895.0
2336,10951.2
2340,9467.25
2343,16514.6
2351,6423.0
2353,7148.5
2366,8624.0
2371,13021.333333333334
2383,8903.0
2385,7431.0
2389,18549.444444444445
2392,9379.0
2395,10776.166666666666
2400,9832.0
2407,6766.0
2410,8233.5
2415,7985.5
2420,11043.0
2422,8039.333333333333
2436,11618.4
2440,18170.0
2441,11808.25
2444,15709.4
2446,8557.5
2453,5476.5
2456,6581.0
2458,14035.333333333334
2461,10409.5
2467,8415.333333333334
2475,12812.6
2476,8745.0
2489,15110.5
2492,13333.0
2494,12439.888888888889
2497,9855.0
2500,9609.5
2502,12551.083333333334
2504,13872.625
2506,15669.0
2512,8478.0
2514,11604.0
2516,8417.0
2519,6045.0
2522,9509.5
2524,10649.5
2525,9995.25
2532,9888.0
2534,11731.666666666666
2535,7126.0
2541,11132.5
2542,6907.0
2546,8095.0
2550,12274.8
2552,8941.5
2554,7667.0
2555,7369.5
2557,5911.5
2562,7717.5
2569,11700.333333333334
2571,10034.5
2575,11051.666666666666
2577,13710.125
2584,8959.0
2585,9399.5
2588,7531.5
2596,14320.6
2604,8614.0
2608,12435.25
2611,8275.0
2612,9800.5
2614,7972.0
2618,11216.8
2619,13346.333333333334
2621,8843.5
2624,9790.0
2626,8235.5
2631,11526.0
2632,11619.666666666666
2653,13342.666666666666
2655,9952.0
2669,12997.181818181818
2672,7504.0
2678,7251.0
2685,8411.5
2687,6390.0
2691,9545.285714285714
2693,7902.0
2694,11954.833333333334
2696,11685.333333333334
2701,11581.666666666666
2703,14384.5
2713,8467.5
2725,6752.5
2731,8599.5
2733,7733.5
2746,13552.4
2749,13818.75
2750,8194.0
2755,6303.0
2759,14742.666666666666
2765,8697.0
2768,12322.5
2770,16632.375
2782,9558.0
2783,8824.0
2786,9510.333333333334
2787,6166.5
2791,9306.666666666666
2794,7840.0
2802,6855.0
2808,11759.111111111111
2809,11228.0
2810,7250.5
2811,6323.0
2816,8095.0
2819,11896.666666666666
2820,6438.5
2835,7837.5
2837,7886.666666666667
2839,10478.5
2840,10450.5
2842,14679.0
2858,9321.333333333334
2869,15427.5
2873,12998.4
2876,8669.5
2877,13744.666666666666
2882,14972.0
2884,9145.0
2897,9225.0
2898,13954.625
2899,10542.5
2903,12319.666666666666
2911,11724.2
2923,6769.5
2927,6284.0
2928,9376.0
2939,8805.666666666666
2940,6623.0
2945,9119.0
2946,12174.125
2953,8150.0
2957,11622.666666666666
2958,7132.0
2975,14185.8
2978,17721.0
2979,7292.5
2982,7370.0
2999,8614.0
3004,7481.5
3011,13324.25
3012,16487.0
3013,15104.0
3014,11957.0
3015,17044.0
3016,18504.0
3017,17111.0
3018,15289.0
3019,13421.0
3020,11203.0
3021,17041.0
3022,15729.0
3023,14057.0
3024,12887.0
3025,14813.5
3026,12194.0
3027,15517.0
3028,22085.0
3029,14329.666666666666
3030,11499.0
3031,12645.0
3032,22328.0
3033,16599.0
3034,19282.0
3035,13042.0
3036,13902.0
3037,13477.5
3038,18227.0
3039,10149.0
3040,15887.0
3041,14907.0
3042,12124.0
3043,16268.0
3044,13236.0
3045,23013.0
3046,17866.5
3047,11627.0
3048,16996.666666666668
3049,13881.0
3050,12144.0
3051,14296.0
3052,16370.25
3053,13008.0
3054,12810.0
3055,15234.0
3056,19757.0
3057,15111.0
3058,14313.0
3059,19509.5
3060,14222.0
3061,14715.0
3062,13049.0
3063,12064.25
3064,15890.0
3065,14012.0
3066,16326.0
3067,15412.0
3068,8396.0
3069,15754.0
3070,19524.0
3071,19684.18181818182
3072,13799.666666666666
3073,15180.0
3074,18299.0
3075,19178.0
3076,11779.0
3077,17892.0
3078,14613.5
3079,12897.0
3080,13105.0
3081,16226.0
3082,21390.5
3083,15279.0
3084,8909.0
3085,14912.0
3086,14774.0
3087,17560.0
3088,17138.5
3089,17956.555555555555
3090,13257.0
3091,13658.0
3092,15898.0
3093,15954.0
3094,13513.0
3095,15744.666666666666
3096,13874.0
3097,16043.0
3098,20430.0
3099,23501.0
3100,18281.0
3101,13513.5
3102,18752.0
3103,13493.6
3104,11309.0
3105,13902.0
3106,11519.0
3107,17023.5
3108,13934.0
3109,15384.0
3110,12733.0
3111,18459.0
3112,13940.5
3113,15226.0
3114,14984.0
3115,14447.0
3116,15759.0
3117,14847.0
3118,14868.0
3119,14530.0
3120,19196.0
3121,15565.0
3122,16760.0
3123,16375.0
3124,14650.75
3125,14190.0
3126,15643.0
3127,16161.0
3128,20401.0
3129,16071.0
3130,15523.0
3131,12454.454545454546
3132,16732.0
3133,14895.714285714286
3134,11845.0
3135,15445.5
3136,18433.5
3137,13650.0
3138,16091.0
3139,17501.0
3140,14247.5
3141,13267.0
3142,13140.5
3143,19560.0
3144,16737.0
3145,16711.0
3146,13010.0
3147,15354.0
3148,15575.0
3149,14058.5
3150,14088.0
3151,21435.0
3152,17456.5
3153,14834.5
3154,13113.0
3155,16158.666666666666
3156,16887.0
3157,12619.0
3158,13629.0
3159,9622.0
3160,13604.0
3161,15674.0
3162,18858.0
3163,12530.0
3164,17591.0
3165,8907.0
3166,20569.5
3167,19507.0
3168,20480.5
3169,19652.0
3170,12888.0
3171,19075.875
3172,15735.0
3173,20049.0
3174,17611.0
3175,16132.0
3176,15808.0
3177,16182.0
3178,14769.8
3179,13955.0
3180,14289.0
3181,17477.0
3182,14105.0
3183,19962.0
3184,11314.0
3185,10735.5
3186,15909.0
3187,25018.0
3188,18830.0
3189,17773.0
3190,14315.0
3191,14903.2
3192,13900.333333333334
3193,12480.0
3194,13293.0
3195,16359.0
3196,18309.0
3197,14230.0
3198,13053.0
3199,13236.0
3200,16148.0
3201,12967.0
3202,16520.0
3203,12895.181818181818
3204,13401.0
3205,18104.0
3206,14051.75
3207,15811.5
3208,12332.0
3209,15798.0
